Country,ObservatoryID,UnitID,DateDeployed,DateCollected,EventID,MaterialSampleID,FieldReplicate,Fraction,Preservative,SequencingRunRepeat,SequencingRunComment,Filter,CrateCover,Number of images,Sequences available,SampleRep
Belgium,BelgiumCoast,CPowerC,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerC_20231023_20240718,ARMS_BelgiumCoast_CPowerC_20231023_20240718_SF40_3,Not provided,sessile fraction,Not provided,Not provided,Not provided,40,Not provided,0,,Not provided
GRC,Crete,2UBPC,2020-11-20,2022-09-01,ARMS_Crete_2UBPC_20201120_20220901_r1_s1,ARMS_Crete_2UBPC_20201120_20220901_MF90,no replicate,Motile,Frozen,first sequencing run,Not provided,500,not provided,273,,s1
DNK,Limfjord,Red2,2019-06-18,2019-10-29,ARMS_Limfjord_Red2_20190618_20191029_r1_s1,ARMS_Limfjord_Red2_20190618_20191029_MF500,ARMS_Limfjord_Limfjord_20190618_20191029,Motile,DMSO,first sequencing run,Not provided,500,yes,56,COI; ITS; 18S,s1
NOR,Bodo,GStraM,2019-06-21,2020-12-07,ARMS_Bodo_GStraM_20190621_20201207_r1_s1,ARMS_Bodo_GStraM_20190621_20201207_MF100,ARMS_Bodo_GStra_20190621_20201207,Motile,DMSO,first sequencing run,Not provided,100,not provided,21,COI; 18S,s1
Belgium,BelgiumCoast,CPowerC,2021-06-23,2022-06-22,ARMS_BelgiumCoast_CPowerC_20210623_20220622,ARMS_BelgiumCoast_CPowerC_20210623_20220622_MF500_1,Not provided,motile fraction,Not provided,Not provided,Not provided,500,Not provided,0,,Not provided
BEL,BelgiumCoast,CPowerB,2022-06-22,2023-09-05,ARMS_BelgiumCoast_CPowerB_20220622_20230905,ARMS_BelgiumCoast_CPowerB_20220622_20230905_MF500_2,no replicate,Motile,Not provided,Not provided,Not provided,Not provided,Not provided,18,COI; 18S,Not provided
ITA,RavHarbour,RAVH,2021-04-22,2021-07-22,ARMS_RavHarbour_RavH1_20210422_20210722_r1_s1,ARMS_RavHarbour_RavH1_20210422_20210722_MF100,ARMS_RavHarbour_RavH_20210422_20210722,Motile,DMSO,first sequencing run,Not provided,100,not provided,23,COI; 18S,s1
FRA,Roscoff,MarBloR3,2021-06-21,2021-10-13,ARMS_Roscoff_MarBloR3_20210621_20211013_r1_s1,ARMS_Roscoff_MarBloR3_20210621_20211013_MF500,EMOBON_Roscoff_MarBloR_20210621_20211011,Motile,DMSO,first sequencing run,Not provided,500,Not provided,0,,s1
DNK,Laeso,Laeso2,2021-08-19,2022-08-15,ARMS_Laeso_Laeso2_20210819_20220815_r1_s1,ARMS_Laeso_Laeso2_20210819_20220815_MF100,ARMS_Laeso_Laeso_20210819_20220815,Motile,DMSO,first sequencing run,Not provided,100,Not provided,0,,s1
BEL,BelgiumCoast,BirkenfelsA,2020-06-17,2021-03-09,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309_r1_s1,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309_MF500,no replicate,Motile,DMSO,first sequencing run,Not provided,500,no,19,COI; 18S,s1
IRL,Galway,Gurr1,2021-07-20,2022-09-06,ARMS_Galway_Gurr1_20210720_20220906_r1_s1,ARMS_Galway_Gurr1_20210720_20220906_MF500,no replicate,Motile,DMSO,first sequencing run,Not provided,500,Not provided,20,,s1
SVN,GulfOfPiran,LukaKP,2021-10-27,2022-02-28,ARMS_GulfOfPiran_LukaKP_20211027_20220228_r1_s1,ARMS_GulfOfPiran_LukaKP_20211027_20220228_SF38,no replicate,Sessile,DMSO,first sequencing run,Not provided,38,Not provided,0,,s1
BEL,BelgiumCoast,CPowerC,2021-06-23,2022-06-22,ARMS_BelgiumCoast_CPowerC_20210623_20220622,ARMS_BelgiumCoast_CPowerC_20210623_20220622_MF500_1,no replicate,Motile,Not provided,Not provided,Not provided,Not provided,Not provided,19,COI; 18S,Not provided
SVN,GulfOfPiran,Fornace,2018-08-15,2018-11-18,ARMS_GulfOfPiran_Fornace_20180815_20181118_r1_s1,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF500_ETOH,no replicate,Motile,EtOH,first sequencing run,PCR amplification and sequencing will be repeated due to limited results obtained from these sequences,200,not provided,154,ITS; 18S,s1
ISR,Eilat,Katza2,2018-10-24,2020-08-03,ARMS_Eilat_Katza2_20181024_20200803_r1_s1,ARMS_Eilat_Katza2_20181024_20200803_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,not provided,231,COI; 18S,s1
SWE,Koster,VH2,2018-04-18,2018-09-06,ARMS_Koster_VH2_20180418_20180906_r1_s1,ARMS_Koster_VH2_20180418_20180906_SF40_ETOH,no replicate,Sessile,EtOH,first sequencing run,Not provided,40,yes,76,COI; ITS; 18S,s1
ESP,Vigo,TorallaC,2019-06-25,2019-10-14,ARMS_Vigo_TorallaC_20190625_20191014_r1_s1,ARMS_Vigo_TorallaC_20190625_20191014_SF40,ARMS_Vigo_Toralla_20190625_20191014,Sessile,DMSO,first sequencing run,Not provided,40,not provided,18,COI; 18S,s1
ESP,Vigo,TorallaA,2021-07-01,2021-10-09,ARMS_Vigo_TorallaA_20210701_20211009_r1_s1,ARMS_Vigo_TorallaA_20210701_20211009_SF,EMOBON_Vigo_Toralla_20210701_20211009,Sessile,DMSO,first sequencing run,Not provided,not provided,Not provided,0,,s1
BEL,BelgiumCoast,CPowerB,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerB_20231023_20240718,ARMS_BelgiumCoast_CPowerB_20231023_20240718_MF500_1,no replicate,Motile,Not provided,Not provided,Not provided,Not provided,Not provided,18,COI; 18S,Not provided
FIN,TZS,Spikarna,2021-06-07,2021-11-22,ARMS_TZS_Spikarna_20210607_20211122_r1_s1,ARMS_TZS_Spikarna_20210607_20211122_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,Not provided,18,,s1
GBR,Plymouth,MBA2,2018-07-01,2018-10-01,ARMS_Plymouth_MBA2_20180701_20181001_r1_s1,ARMS_Plymouth_MBA2_20180701_20181001_SF40_DMSO,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,not provided,27,COI; 18S,s1
ISR,Eilat,NR3,2020-12-27,2022-01-05,ARMS_Eilat_NR3_20201227_20220105_r1_s1,ARMS_Eilat_NR3_20201227_20220105_SF,EMOBON_Eilat_NR_20201227_20211229,Sessile,DMSO,first sequencing run,Not provided,not provided,not provided,0,,s1
Belgium,BelgiumCoast,CPowerC,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerC_20231023_20240718,ARMS_BelgiumCoast_CPowerC_20231023_20240718_MF500_3,Not provided,motile fraction,Not provided,Not provided,Not provided,500,Not provided,0,,Not provided
GBR,Plymouth,MBA1C,2019-07-16,2019-09-20,ARMS_Plymouth_MBA1C_20190716_20190920_r1_s1,ARMS_Plymouth_MBA1C_20190716_20190920_SF40,ARMS_Plymouth_MBA1_20190716_20190916,Sessile,DMSO,first sequencing run,Not provided,40,not provided,24,COI; ITS; 18S,s1
ITA,RavMarina,RAVM,2021-04-22,2021-07-22,ARMS_RavMarina_RavM1_20210422_20210722_r1_s1,ARMS_RavMarina_RavM1_20210422_20210722_MF500,ARMS_RavMarina_RavM_20210422_20210722,Motile,DMSO,first sequencing run,Not provided,500,not provided,22,COI; 18S,s1
ESP,Vigo,TorallaA,2020-07-06,2020-10-06,ARMS_Vigo_TorallaA_20200706_20201006_r1_s1,ARMS_Vigo_TorallaA_20200706_20201006_MF100,ARMS_Vigo_Toralla_20200706_20201006,Motile,DMSO,first sequencing run,Not provided,100,not provided,26,,s1
SWE,SWC,Hjuvik1,2020-01-31,2020-05-18,ARMS_SWC_Hjuvik1_20200131_20200518_r1_s1,ARMS_SWC_Hjuvik1_20200131_20200518_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,not provided,28,COI; ITS; 18S,s1
POL,Gdynia,GDY,2020-06-10,2021-12-22,ARMS_Gdynia_GDY_20200610_20211222_r1_s2,ARMS_Gdynia_GDY_20200610_20211222_SF40,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,Not provided,0,,s2
POL,Gdynia,GDY1,2018-08-13,2019-10-29,ARMS_Gdynia_GDY1_20180813_20191029_r1_s1,ARMS_Gdynia_GDY1_20180813_20191029_MF500_DMSO,no replicate,Motile,DMSO,first sequencing run,Not provided,500,not provided,118,COI; ITS; 18S,s1
GBR,Plymouth,MBA1A,2019-07-16,2019-09-16,ARMS_Plymouth_MBA1A_20190716_20190916_r1_s1,ARMS_Plymouth_MBA1A_20190716_20190916_MF500,ARMS_Plymouth_MBA1_20190716_20190916,Motile,DMSO,first sequencing run,Not provided,500,not provided,21,COI; ITS; 18S,s1
ISR,Eilat,NR2,2020-12-27,2022-01-03,ARMS_Eilat_NR2_20201227_20220103_r1_s1,ARMS_Eilat_NR2_20201227_20220103_MF500,EMOBON_Eilat_NR_20201227_20211229,Motile,DMSO,first sequencing run,Not provided,500,not provided,0,,s1
Belgium,BelgiumCoast,CPowerC,2021-06-23,2022-06-22,ARMS_BelgiumCoast_CPowerC_20210623_20220622,ARMS_BelgiumCoast_CPowerC_20210623_20220622_SF40_1,Not provided,sessile fraction,Not provided,Not provided,Not provided,40,Not provided,0,,Not provided
FIN,TZS,Kummelkobben,2021-06-08,2021-11-22,ARMS_TZS_Kummelkobben_20210608_20211122_r1_s1,ARMS_TZS_Kummelkobben_20210608_20211122_SF_DMSO,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,not provided,18,,s1
FRA,Roscoff,BasBloS3,2019-06-12,2020-05-29,ARMS_Roscoff_BasBloS3_20190612_20200529_r1_s1,ARMS_Roscoff_BasBloS3_20190612_20200529_MF500,ARMS_Roscoff_BasBloS_20190612_20200527,Motile,DMSO,first sequencing run,Not provided,500,not provided,0,COI; ITS; 18S,s1
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128_r1_s1,ARMS_Crete_1HERP_20180928_20190128_MF125_DMSO,no replicate,Motile,DMSO,first sequencing run,Not provided,125,yes,140,COI; 18S,s1
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128_r1_s1,ARMS_Crete_1HERP_20180928_20190128_SF_ETOH,no replicate,Sessile,EtOH,first sequencing run,Not provided,N/A (No filter was used),yes,140,COI; ITS; 18S,s1
Belgium,BelgiumCoast,CoastbustersB,2021-04-22,2023-02-15,ARMS_BelgiumCoast_CoastbustersB_20210422_20230215,ARMS_BelgiumCoast_CoastbustersB_20210422_20230215_MF100_2,Not provided,motile fraction,Not provided,Not provided,Not provided,100,Not provided,0,,Not provided
SWE,Koster,VH3,2021-06-08,2022-06-09,ARMS_Koster_VH3_20210608_20220609_r1_s2,ARMS_Koster_VH3_20210608_20220609_MF500,no replicate,Motile,DMSO,first sequencing run,Not provided,500,Not provided,0,,s2
SWE,SWC,Hjuvik1,2020-01-31,2020-05-18,ARMS_SWC_Hjuvik1_20200131_20200518_r1_s1,ARMS_SWC_Hjuvik1_20200131_20200518_MF500,no replicate,Motile,DMSO,first sequencing run,Not provided,500,not provided,28,COI; ITS; 18S,s1
FIN,TZS,Angbat,2018-07-11,2018-11-06,ARMS_TZS_Angbat_20180711_20181106_r1_s1,ARMS_TZS_Angbat_20180711_20181106_SF48_ETOH,no replicate,Sessile,EtOH,first sequencing run,PCR amplification and sequencing will be repeated due to limited results obtained from these sequences,48,not provided,105,COI; 18S,s1
Belgium,BelgiumCoast,CPowerB,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerB_20231023_20240718,ARMS_BelgiumCoast_CPowerB_20231023_20240718_MF500_1,Not provided,motile fraction,Not provided,Not provided,Not provided,500,Not provided,0,,Not provided
Belgium,BelgiumCoast,CPowerB,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerB_20231023_20240718,ARMS_BelgiumCoast_CPowerB_20231023_20240718_MF100_1,Not provided,motile fraction,Not provided,Not provided,Not provided,100,Not provided,0,,Not provided
Belgium,BelgiumCoast,CPowerC,2021-06-23,2022-06-22,ARMS_BelgiumCoast_CPowerC_20210623_20220622,ARMS_BelgiumCoast_CPowerC_20210623_20220622_MF500_2,Not provided,motile fraction,Not provided,Not provided,Not provided,500,Not provided,0,,Not provided
SWE,Koster,VH2,2020-07-16,2021-06-08,ARMS_Koster_VH2_20200716_20210608_r1_s1,ARMS_Koster_VH2_20200716_20210608_SF40,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,not provided,23,COI; 18S,s1
Belgium,BelgiumCoast,CPowerA,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerA_20231023_20240718,ARMS_BelgiumCoast_CPowerA_20231023_20240718_MF100_1,Not provided,motile fraction,Not provided,Not provided,Not provided,100,Not provided,0,,Not provided
Belgium,BelgiumCoast,CPowerB,2021-06-23,2022-06-22,ARMS_BelgiumCoast_CPowerB_20210623_20220622,ARMS_BelgiumCoast_CPowerB_20210623_20220622_SF40_3,Not provided,sessile fraction,Not provided,Not provided,Not provided,40,Not provided,0,,Not provided
FRA,Roscoff,BasBloS3,2021-05-19,2022-05-12,ARMS_Roscoff_BasBloS3_20210519_20220512_r1_s1,ARMS_Roscoff_BasBloS3_20210519_20220512_SFA,EMOBON_Roscoff_BasBloS_20210519_20220509,Sessile,DMSO,first sequencing run,Not provided,not provided,Not provided,0,,s1
BEL,BelgiumCoast,CPowerB,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerB_20231023_20240718,ARMS_BelgiumCoast_CPowerB_20231023_20240718_MF100_1,no replicate,Motile,Not provided,Not provided,Not provided,Not provided,Not provided,18,COI; 18S,Not provided
DNK,Limfjord,Red2,2019-06-18,2019-10-29,ARMS_Limfjord_Red2_20190618_20191029_r1_s1,ARMS_Limfjord_Red2_20190618_20191029_MF100,ARMS_Limfjord_Limfjord_20190618_20191029,Motile,DMSO,first sequencing run,Not provided,100,yes,56,COI; ITS; 18S,s1
POL,Gdynia,GDY1,2018-08-13,2019-10-29,ARMS_Gdynia_GDY1_20180813_20191029_r1_s1,ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO,no replicate,Motile,DMSO,first sequencing run,Not provided,100,not provided,118,COI; ITS; 18S,s1
GRC,Crete,1HERP,2019-06-12,2019-10-11,ARMS_Crete_1HERP_20190612_20191011_r1_s1,ARMS_Crete_1HERP_20190612_20191011_SF,no replicate,Sessile,Frozen,first sequencing run,Not provided,N/A (No filter was used),yes,156,COI; ITS; 18S,s1
SWE,SWC,Marstrand2,2020-02-28,2020-05-27,ARMS_SWC_Marstrand2_20200228_20200527_r1_s1,ARMS_SWC_Marstrand2_20200228_20200527_SF40,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,not provided,21,COI; ITS; 18S,s1
SVN,GulfOfPiran,LukaKP,2021-02-23,2021-06-22,ARMS_GulfOfPiran_LukaKP_20210223_20210622_r1_s1,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_DMSO,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,not provided,0,COI; 18S,s1
IRL,Galway,Gurr2,2021-07-20,2022-09-07,ARMS_Galway_Gurr2_20210720_20220907_r1_s1,ARMS_Galway_Gurr2_20210720_20220907_SF40,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,Not provided,20,,s1
GRC,Crete,2UBPC,2020-11-20,2022-09-01,ARMS_Crete_2UBPC_20201120_20220901_r1_s1,ARMS_Crete_2UBPC_20201120_20220901_MF500,no replicate,Motile,Frozen,first sequencing run,Not provided,90,not provided,273,,s1
DNK,Limfjord,Red2,2019-10-29,2020-11-10,ARMS_Limfjord_Red2_20191029_20201110_r1_s1,ARMS_Limfjord_Red2_20191029_20201110_MF100,ARMS_Limfjord_Limfjord_20191029_20201110,Motile,DMSO,first sequencing run,Not provided,100,not provided,21,COI; 18S,s1
ESP,Vigo,TorallaB,2021-07-01,2021-10-09,ARMS_Vigo_TorallaB_20210701_20211009_r1_s2,ARMS_Vigo_TorallaB_20210701_20211009_SF,EMOBON_Vigo_Toralla_20210701_20211009,Sessile,DMSO,first sequencing run,Not provided,not provided,Not provided,0,,s2
FRA,Roscoff,MarBloR3,2019-06-12,2019-09-18,ARMS_Roscoff_MarBloR3_20190612_20190918_r1_s1,ARMS_Roscoff_MarBloR3_20190612_20190918_MF500,ARMS_Roscoff_MarBloR_20190612_20190916,Motile,DMSO,first sequencing run,Not provided,500,not provided,18,COI; ITS; 18S,s1
SWE,Koster,VH1,2021-06-08,2022-06-08,ARMS_Koster_VH1_20210608_20220608_r2_s2,ARMS_Koster_VH1_20210608_20220608_MF500,no replicate,Motile,DMSO,second sequencing run (repeat),Not provided,500,Not provided,51,,s2
Belgium,BelgiumCoast,CPowerA,2023-10-23,2024-07-18,ARMS_BelgiumCoast_CPowerA_20231023_20240718,ARMS_BelgiumCoast_CPowerA_20231023_20240718_MF100_2,Not provided,motile fraction,Not provided,Not provided,Not provided,100,Not provided,0,,Not provided
DNK,Laeso,Laeso3,2019-08-19,2020-08-11,ARMS_Laeso_Laeso3_20190819_20200811_r1_s1,ARMS_Laeso_Laeso3_20190819_20200811_SF40,ARMS_Laeso_Laeso_20190819_20200811,Sessile,DMSO,first sequencing run,Not provided,40,yes,21,COI; ITS; 18S,s1
NOR,Bodo,GStraB,2021-06-17,2022-11-17,ARMS_Bodo_GStraB_20210617_20221117_r1_s1,ARMS_Bodo_GStraB_20210617_20221117_SF50,ARMS_Bodo_GStra_20210617_20221117,Sessile,DMSO,first sequencing run,Not provided,50,Not provided,0,,s1
FRA,Roscoff,BasBloS1,2018-07-11,2018-10-25,ARMS_Roscoff_BasBloS1_20180711_20181025_r1_s1,ARMS_Roscoff_BasBloS1_20180711_20181025_SF40_ETOH_A,ARMS_Roscoff_BasBloS_20180711_20181025,Sessile,EtOH,first sequencing run,Not provided,40,not provided,0,COI; ITS; 18S,s1
ESP,Getxo,G1,2020-06-24,2020-11-03,ARMS_Getxo_G1_20200624_20201103_r1_s1,ARMS_Getxo_G1_20200624_20201103_MF100,ARMS_Getxo_G_20200624_20201103,Motile,DMSO,first sequencing run,Not provided,100,not provided,236,COI; ITS; 18S,s1
FIN,TZS,Spikarna,2021-06-07,2021-11-22,ARMS_TZS_Spikarna_20210607_20211122_r1_s1,ARMS_TZS_Spikarna_20210607_20211122_SF40_DMSO,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,not provided,18,,s1
ISR,Eilat,Katza1,2018-10-24,2020-07-06,ARMS_Eilat_Katza1_20181024_20200706_r2_s1,ARMS_Eilat_Katza1_20181024_20200706_MF500,no replicate,Motile,DMSO,second sequencing run (repeat),PCR amplification and sequencing was repeated due to limited results obtained from the previous sequencing,500,not provided,213,COI; 18S,s1
ITA,AdriaticEastCoast,Ven2,2021-06-23,2022-07-13,ARMS_AdriaticEastCoast_VEN2_20210623_20220713_r1_s1,ARMS_AdriaticEastCoast_VEN2_20210623_20220713_MF100,ARMS_AdriaticEastCoast_VEN_20210623_20220713,Motile,DMSO,first sequencing run,Not provided,100,Not provided,0,,s1
ITA,AdriaticEastCoast,Ven1,2021-06-23,2022-07-13,ARMS_AdriaticEastCoast_VEN1_20210623_20220713_r1_s1,ARMS_AdriaticEastCoast_VEN1_20210623_20220713_MF500,ARMS_AdriaticEastCoast_VEN_20210623_20220713,Motile,DMSO,first sequencing run,Not provided,500,Not provided,0,,s1
BEL,BelgiumCoast,CPOWERC,2021-06-23,2022-06-22,ARMS_BelgiumCoast_CPOWERC_20210623_20220622_r1_s2,ARMS_BelgiumCoast_CPOWERC_20210623_20220622_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,Not provided,0,,s2
FIN,TZS,Kummelkobben,2021-06-08,2021-11-22,ARMS_TZS_Kummelkobben_20210608_20211122_r1_s1,ARMS_TZS_Kummelkobben_20210608_20211122_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,Not provided,18,,s1
ISR,Eilat,Katza2,2021-03-22,2022-03-22,ARMS_Eilat_Katza2_20210322_20220322_r1_s1,ARMS_Eilat_Katza2_20210322_20220322_SF,no replicate,Sessile,DMSO,first sequencing run,Not provided,not provided,not provided,0,,s1
ESP,Vigo,TorallaA,2021-07-01,2021-10-09,ARMS_Vigo_TorallaA_20210701_20211009_r1_s1,ARMS_Vigo_TorallaA_20210701_20211009_MF500,EMOBON_Vigo_Toralla_20210701_20211009,Motile,DMSO,first sequencing run,Not provided,500,Not provided,0,,s1
ISR,Eilat,Katza2,2021-03-22,2022-03-22,ARMS_Eilat_Katza2_20210322_20220322_r1_s1,ARMS_Eilat_Katza2_20210322_20220322_MF500,no replicate,Motile,DMSO,first sequencing run,Not provided,500,not provided,0,,s1
NOR,Bodo,GStraM,2019-06-21,2020-12-07,ARMS_Bodo_GStraM_20190621_20201207_r1_s1,ARMS_Bodo_GStraM_20190621_20201207_MF500,ARMS_Bodo_GStra_20190621_20201207,Motile,DMSO,first sequencing run,Not provided,500,not provided,21,COI; 18S,s1
SWE,Koster,VH1,2020-07-16,2021-06-08,ARMS_Koster_VH1_20200716_20210608_r1_s1,ARMS_Koster_VH1_20200716_20210608_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,not provided,19,COI; 18S,s1
BEL,BelgiumCoast,CPowerA,2022-06-22,2023-09-05,ARMS_BelgiumCoast_CPowerA_20220622_20230905,ARMS_BelgiumCoast_CPowerA_20220622_20230905_SF40_2,no replicate,Motile,Not provided,Not provided,Not provided,Not provided,Not provided,18,COI; 18S,Not provided
FIN,TZS,Kummelkobben,2020-06-08,2020-11-20,ARMS_TZS_Kummelkobben_20200608_20201120_r1_s1,ARMS_TZS_Kummelkobben_20200608_20201120_MF500_ETOH,no replicate,Motile,EtOH,first sequencing run,Not provided,500,not provided,107,COI; ITS; 18S,s1
FIN,TZS,Kummelkobben,2020-06-08,2020-11-20,ARMS_TZS_Kummelkobben_20200608_20201120_r1_s1,ARMS_TZS_Kummelkobben_20200608_20201120_SF40_ETOH,no replicate,Sessile,EtOH,first sequencing run,Not provided,40,not provided,107,COI; ITS; 18S,s1
ESP,Vigo,TorallaB,2019-06-25,2019-10-14,ARMS_Vigo_TorallaB_20190625_20191014_r1_s1,ARMS_Vigo_TorallaB_20190625_20191014_MF500,ARMS_Vigo_Toralla_20190625_20191014,Motile,DMSO,first sequencing run,PCR amplification and sequencing will be repeated due to limited results obtained from these sequences,500,not provided,18,COI; ITS; 18S,s1
IRL,Galway,Gurr3,2021-07-20,2022-09-07,ARMS_Galway_Gurr3_20210720_20220907_r1_s1,ARMS_Galway_Gurr3_20210720_20220907_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,Not provided,20,,s1
SWE,Koster,VH2,2019-05-27,2020-07-16,ARMS_Koster_VH2_20190527_20200716_r1_s1,ARMS_Koster_VH2_20190527_20200716_MF500,no replicate,Motile,DMSO,first sequencing run,Not provided,500,not provided,27,COI; ITS; 18S,s1
ESP,Getxo,G1,2021-07-29,2021-11-24,ARMS_Getxo_G1_20210729_20211124_r1_s1,ARMS_Getxo_G1_20210729_20211124_SF,EMOBON_Getxo_G_20210729_20211124,Sessile,DMSO,first sequencing run,Not provided,not provided,Not provided,0,,s1
ISR,Eilat,Katza1,2021-03-22,2022-03-13,ARMS_Eilat_Katza1_20210322_20220313_r1_s1,ARMS_Eilat_Katza1_20210322_20220313_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,not provided,0,,s1
DNK,Limfjord,Red2,2020-11-10,2021-11-15,ARMS_Limfjord_Red2_20201110_20211115_r1_s1,ARMS_Limfjord_Red2_20201110_20211115_SF40,ARMS_Limfjord_Limfjord_20201110_20211115,Sessile,DMSO,first sequencing run,Not provided,40,no,0,COI; 18S,s1
ESP,Vigo,TorallaB,2021-07-01,2021-10-09,ARMS_Vigo_TorallaB_20210701_20211009_r1_s1,ARMS_Vigo_TorallaB_20210701_20211009_MF500,EMOBON_Vigo_Toralla_20210701_20211009,Motile,DMSO,first sequencing run,Not provided,500,Not provided,0,,s1
NOR,Svalbard,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805_r1_s1,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH,no replicate,Motile,EtOH,first sequencing run,Not provided,100,not provided,194,COI; ITS; 18S,s1
BEL,BelgiumCoast,AJJCD78,2021-02-25,2021-08-19,ARMS_BelgiumCoast_AJJCD78_20210225_20210819_r1_s1,ARMS_BelgiumCoast_AJJCD78_20210225_20210819_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,no,19,COI; 18S,s1
BEL,BelgiumCoast,CPOWERC,2021-06-23,2022-06-22,ARMS_BelgiumCoast_CPOWERC_20210623_20220622_r1_s1,ARMS_BelgiumCoast_CPOWERC_20210623_20220622_MF100,no replicate,Motile,DMSO,first sequencing run,Not provided,100,Not provided,0,,s1
ITA,AdriaticEastCoast,Ven3,2021-06-23,2022-07-13,ARMS_AdriaticEastCoast_VEN3_20210623_20220713_r1_s1,ARMS_AdriaticEastCoast_VEN3_20210623_20220713_SF40,ARMS_AdriaticEastCoast_VEN_20210623_20220713,Sessile,DMSO,first sequencing run,Not provided,40,Not provided,0,,s1
SWE,SWC,Hjuvik1,2020-01-31,2020-05-18,ARMS_SWC_Hjuvik1_20200131_20200518_r1_s1,ARMS_SWC_Hjuvik1_20200131_20200518_SF40,no replicate,Sessile,DMSO,first sequencing run,Not provided,40,not provided,28,COI; ITS; 18S,s1
FRA,Roscoff,BasBloS1,2020-05-29,2021-05-18,ARMS_Roscoff_BasBloS1_20200529_20210518_r1_s1,ARMS_Roscoff_BasBloS1_20200529_20210518_MF100,EMOBON_Roscoff_BasBloS_20200529_20210518,Motile,DMSO,first sequencing run,Not provided,100,Not provided,0,,s1
